# ------------------------------------------------------------------------
# legendlabel: Fit Exponential
# ------------------------------------------------------------------------
# description: 
# m=0.9947261624102998, tau=756.4592123507574[ms]
# quantiles | tau [ms]| m:
#  0.125 |  680.716 | 0.99414106
#  0.250 |  712.979 | 0.99440545
#  0.400 |  729.066 | 0.99452855
#  0.500 |  741.483 | 0.99461993
#  0.600 |  755.537 | 0.99471974
#  0.750 |  776.636 | 0.99486282
#  0.875 |  799.758 | 0.99501097
# 
# fitrange: 1 <= k <= 2000[4.0ms]
# function: $A e^{-k/\tau}$
# 	with parameters:
# 		tau = 756.4592123507574
# 		A = 0.9774420518285808
# 
# 
# ------------------------------------------------------------------------
# legendlabel: Fit Exp+Offset
# ------------------------------------------------------------------------
# description: 
# m=0.9955035863304222, tau=887.5963626798155[ms]
# quantiles | tau [ms]| m:
#  0.125 |  764.529 | 0.99478168
#  0.250 |  808.792 | 0.99506656
#  0.400 |  838.838 | 0.99524285
#  0.500 |  873.897 | 0.99543326
#  0.600 |  899.974 | 0.99556529
#  0.750 |  937.225 | 0.99574118
#  0.875 |  975.053 | 0.99590606
# 
# fitrange: 1 <= k <= 2000[4.0ms]
# function: $A e^{-k/\tau} + O$
# 	with parameters:
# 		tau = 887.5963626798155
# 		A = 0.9780163283607306
# 		O = -0.03949606832707974
# 
# 
# ------------------------------------------------------------------------
# legendlabel: Fit Complex
# ------------------------------------------------------------------------
# description: 
# m=0.9955701957515302, tau=900.972957732371[ms]
# quantiles | tau [ms]| m:
# none
# fitrange: 1 <= k <= 2000[4.0ms]
# function: $A e^{-k/\tau} + B e^{-(k/\tau_{osc})^\gamma} \cos(2 \pi \nu k) + C e^{-(k/\tau_{gs})^2} + O$
# 	with parameters:
# 		tau = 900.972957732371
# 		A = 0.9655118987533148
# 		O = -0.04010437214270651
# 		tauosc = 41.606118701684174
# 		B = -0.3555458184092705
# 		gamma = 1.22448835233484
# 		nu = 0.005004532831813853
# 		taugs = 29.999999999999982
# 		C = 0.3577977358407852
# 
# 
# ------------------------------------------------------------------------
# Data
# ------------------------------------------------------------------------
# 1_steps[4ms]	2_coefficients	3_stderrs
2.670000000000000000e+02	2.392916947637903635e-01	3.424847500965148145e-02
2.680000000000000000e+02	2.381762705682972103e-01	3.410734536813180007e-02
2.690000000000000000e+02	2.372309982048809163e-01	3.398560470647074561e-02
2.700000000000000000e+02	2.358094199617747633e-01	3.379952097029143704e-02
2.710000000000000000e+02	2.344789431536808966e-01	3.378001751012529863e-02
2.720000000000000000e+02	2.332214477561484478e-01	3.362993927679655548e-02
2.730000000000000000e+02	2.319354956855722572e-01	3.348306243882503974e-02
2.740000000000000000e+02	2.308540395416841806e-01	3.330344343263517276e-02
2.750000000000000000e+02	2.291258701177483481e-01	3.327927433434969134e-02
2.760000000000000000e+02	2.281847567091365991e-01	3.315002199210546202e-02
2.770000000000000000e+02	2.265986888594823667e-01	3.295517023308314891e-02
2.780000000000000000e+02	2.259672780904230793e-01	3.283073771674829139e-02
2.790000000000000000e+02	2.243400173094600436e-01	3.272255868736440726e-02
2.800000000000000000e+02	2.228139206955638552e-01	3.269874075349900322e-02
2.810000000000000000e+02	2.215563638110965294e-01	3.259993271354940519e-02
2.820000000000000000e+02	2.202379140576357641e-01	3.241985659935107261e-02
2.830000000000000000e+02	2.192009258164211716e-01	3.218147529282112257e-02
2.840000000000000000e+02	2.178818349619459915e-01	3.222193637962845331e-02
2.850000000000000000e+02	2.162223277020638157e-01	3.212218576514613844e-02
2.860000000000000000e+02	2.147549246329690797e-01	3.198557363364545186e-02
2.870000000000000000e+02	2.136598183694183861e-01	3.190383322704121866e-02
2.880000000000000000e+02	2.123907918811301920e-01	3.186898683172282448e-02
2.890000000000000000e+02	2.108524387092684804e-01	3.171497816362537497e-02
2.900000000000000000e+02	2.099244581739454218e-01	3.157512695887332299e-02
2.910000000000000000e+02	2.083033809978615536e-01	3.156507225947965262e-02
2.920000000000000000e+02	2.073308669514782321e-01	3.135162030083153001e-02
2.930000000000000000e+02	2.057334283148750387e-01	3.125849918775422398e-02
2.940000000000000000e+02	2.047748496593078116e-01	3.108585628058443268e-02
2.950000000000000000e+02	2.034674891856022572e-01	3.090277613520037159e-02
2.960000000000000000e+02	2.025308778895983930e-01	3.087829348787773237e-02
2.970000000000000000e+02	2.010564957831695032e-01	3.075196198808262046e-02
2.980000000000000000e+02	2.001915706286603036e-01	3.055270506747021289e-02
2.990000000000000000e+02	1.983760244688080321e-01	3.054884739058000981e-02
3.000000000000000000e+02	1.975264613308632400e-01	3.051723508107244409e-02
3.010000000000000000e+02	1.964549438423014160e-01	3.025869867572044888e-02
3.020000000000000000e+02	1.955744601249021497e-01	3.018266987373075319e-02
3.030000000000000000e+02	1.946363186903398157e-01	3.017515490285600094e-02
3.040000000000000000e+02	1.933151755766294444e-01	2.999437578234068202e-02
3.050000000000000000e+02	1.919962440071726895e-01	2.991521640596902717e-02
3.060000000000000000e+02	1.913065313697405179e-01	2.972707320887915672e-02
3.070000000000000000e+02	1.896808899791090075e-01	2.965585776970353082e-02
3.080000000000000000e+02	1.889533921599537147e-01	2.948155820725337217e-02
3.090000000000000000e+02	1.874749774686372827e-01	2.931534925374847111e-02
3.100000000000000000e+02	1.863246535082060673e-01	2.925815124572609532e-02
3.110000000000000000e+02	1.851112353584147274e-01	2.896547787969822041e-02
3.120000000000000000e+02	1.837462962907710773e-01	2.912624028301758275e-02
3.130000000000000000e+02	1.823297228381845492e-01	2.891317516611724425e-02
3.140000000000000000e+02	1.814945114851777286e-01	2.871879684289586551e-02
3.150000000000000000e+02	1.804949797968378178e-01	2.863075249118788440e-02
3.160000000000000000e+02	1.793510754993494771e-01	2.853689432301253007e-02
3.170000000000000000e+02	1.779988481729092020e-01	2.842946419694453511e-02
3.180000000000000000e+02	1.772791739930841270e-01	2.831030543006642086e-02
3.190000000000000000e+02	1.763659964448865691e-01	2.816191496183391083e-02
3.200000000000000000e+02	1.752256658309084281e-01	2.810992820704232009e-02
3.210000000000000000e+02	1.737510023079254506e-01	2.795424420843318353e-02
3.220000000000000000e+02	1.727963262634762964e-01	2.789143723005714504e-02
3.230000000000000000e+02	1.720420734860331757e-01	2.766048496984661181e-02
3.240000000000000000e+02	1.713128509565922941e-01	2.749999971800545090e-02
3.250000000000000000e+02	1.701283150015218681e-01	2.742418833545437126e-02
3.260000000000000000e+02	1.693407199522440620e-01	2.730376120310279431e-02
3.270000000000000000e+02	1.685518705454972788e-01	2.709828359577783410e-02
3.280000000000000000e+02	1.672979755853883643e-01	2.702712028146188328e-02
3.290000000000000000e+02	1.664178803776155680e-01	2.685864974822668380e-02
3.300000000000000000e+02	1.651326696117692838e-01	2.669120215354462214e-02
3.310000000000000000e+02	1.638259746480531798e-01	2.666844940556979335e-02
3.320000000000000000e+02	1.632254028899725040e-01	2.656276326281273997e-02
3.330000000000000000e+02	1.617920832757118454e-01	2.654558243383669386e-02
3.340000000000000000e+02	1.607572456414833317e-01	2.628397931665995071e-02
3.350000000000000000e+02	1.597117224932176616e-01	2.616477049569395849e-02
3.360000000000000000e+02	1.583497393007295140e-01	2.617874184725677358e-02
3.370000000000000000e+02	1.574188951998824748e-01	2.606822542224495123e-02
3.380000000000000000e+02	1.562368746138998177e-01	2.598996445426813781e-02
3.390000000000000000e+02	1.551641930537727143e-01	2.575726169103136412e-02
3.400000000000000000e+02	1.542770860772255670e-01	2.560012142863031526e-02
3.410000000000000000e+02	1.532112823827934123e-01	2.556430963852228747e-02
3.420000000000000000e+02	1.520223533844143882e-01	2.533327000309448102e-02
3.430000000000000000e+02	1.513488790428399178e-01	2.523650643805291569e-02
3.440000000000000000e+02	1.501594364441683760e-01	2.506211731063263254e-02
3.450000000000000000e+02	1.497196520257999264e-01	2.485614293183339985e-02
3.460000000000000000e+02	1.483507872426879370e-01	2.473428296229501430e-02
3.470000000000000000e+02	1.475868944881935929e-01	2.456496305700648849e-02
3.480000000000000000e+02	1.468339622767953212e-01	2.444373983745758497e-02
3.490000000000000000e+02	1.463978684647900541e-01	2.418624484336665340e-02
3.500000000000000000e+02	1.452291037919002104e-01	2.398381444562205575e-02
3.510000000000000000e+02	1.447345327745776788e-01	2.378012619173796444e-02
3.520000000000000000e+02	1.435736800393885848e-01	2.365456676065494368e-02
3.530000000000000000e+02	1.427712895409956884e-01	2.351069432652065638e-02
3.540000000000000000e+02	1.416734348103565744e-01	2.337355676267455565e-02
3.550000000000000000e+02	1.408298518302299462e-01	2.325308008693648121e-02
3.560000000000000000e+02	1.400111021974583814e-01	2.317103766924627842e-02
3.570000000000000000e+02	1.393172320943592002e-01	2.296140922655069000e-02
3.580000000000000000e+02	1.385742410741228059e-01	2.282543778551489322e-02
3.590000000000000000e+02	1.372610408647979285e-01	2.268200455156419923e-02
3.600000000000000000e+02	1.364050183987044196e-01	2.252983828520297924e-02
3.610000000000000000e+02	1.357346186837826429e-01	2.234457105546020991e-02
3.620000000000000000e+02	1.349630794608668583e-01	2.202143003063001397e-02
3.630000000000000000e+02	1.339682959631674497e-01	2.213935530149595612e-02
3.640000000000000000e+02	1.336393414954371028e-01	2.186623376211235814e-02
3.650000000000000000e+02	1.329297042537148643e-01	2.167334111596456656e-02
3.660000000000000000e+02	1.321328300542800038e-01	2.165763654909526326e-02
3.670000000000000000e+02	1.311216081448816073e-01	2.145531436378054352e-02
3.680000000000000000e+02	1.308068962906749899e-01	2.139649535557771459e-02
3.690000000000000000e+02	1.299867978527849688e-01	2.134089169759945462e-02
3.700000000000000000e+02	1.295014395484558600e-01	2.105316160865419034e-02
3.710000000000000000e+02	1.293009832328868014e-01	2.091705657071978378e-02
3.720000000000000000e+02	1.287684792356900976e-01	2.080935336975037186e-02
3.730000000000000000e+02	1.278134464794160041e-01	2.070711403666337588e-02
3.740000000000000000e+02	1.274509965163704850e-01	2.052097791308213695e-02
3.750000000000000000e+02	1.272238085501715688e-01	2.030505481416417998e-02
3.760000000000000000e+02	1.264554912298092026e-01	2.019694309259033663e-02
3.770000000000000000e+02	1.260651365136487845e-01	2.000772805652767730e-02
3.780000000000000000e+02	1.252840034241855527e-01	1.983766074133909083e-02
3.790000000000000000e+02	1.251616055055799759e-01	1.968782981228583973e-02
3.800000000000000000e+02	1.242304086744257241e-01	1.949924333477364574e-02
3.810000000000000000e+02	1.238371031831212443e-01	1.937356395906470255e-02
3.820000000000000000e+02	1.235015637168684899e-01	1.926720280229861013e-02
3.830000000000000000e+02	1.232767193126687172e-01	1.908032469429585265e-02
3.840000000000000000e+02	1.224751389651845268e-01	1.898713064238534767e-02
3.850000000000000000e+02	1.222859618228844397e-01	1.868276831550193251e-02
3.860000000000000000e+02	1.217498590983670664e-01	1.867048090233580301e-02
3.870000000000000000e+02	1.211863979898680915e-01	1.835308942547132435e-02
3.880000000000000000e+02	1.209972376311620190e-01	1.832638982146198026e-02
3.890000000000000000e+02	1.207584440492174699e-01	1.811015987711160971e-02
3.900000000000000000e+02	1.203927592214907027e-01	1.802641508525786723e-02
3.910000000000000000e+02	1.197735415244057244e-01	1.785338174776469541e-02
3.920000000000000000e+02	1.196335286018585381e-01	1.779806674633530386e-02
3.930000000000000000e+02	1.193652510971873887e-01	1.759706783333491939e-02
3.940000000000000000e+02	1.187377343963343795e-01	1.755756137921261548e-02
3.950000000000000000e+02	1.184353829320263091e-01	1.748645162143974002e-02
3.960000000000000000e+02	1.179286076438111203e-01	1.731876245947371745e-02
3.970000000000000000e+02	1.176651790637484735e-01	1.726086596439182011e-02
3.980000000000000000e+02	1.172970198451271234e-01	1.711321199730352419e-02
3.990000000000000000e+02	1.170392146019030022e-01	1.693386112765573118e-02
4.000000000000000000e+02	1.163999558219490499e-01	1.698127103641664665e-02
4.010000000000000000e+02	1.161104443171712131e-01	1.666833569592281877e-02
4.020000000000000000e+02	1.160531202586544547e-01	1.662980291797596863e-02
4.030000000000000000e+02	1.156858288202912838e-01	1.642935417128339390e-02
4.040000000000000000e+02	1.154709356607384191e-01	1.626956419569101225e-02
4.050000000000000000e+02	1.149623832614850155e-01	1.611025627230430052e-02
4.060000000000000000e+02	1.148549611147718641e-01	1.588225120933943121e-02
4.070000000000000000e+02	1.140025062204513412e-01	1.585844731433174240e-02
4.080000000000000000e+02	1.138104070689870406e-01	1.572323497673802639e-02
4.090000000000000000e+02	1.132562713572486807e-01	1.534522805853564750e-02
4.100000000000000000e+02	1.130106881203169072e-01	1.538057905970022579e-02
4.110000000000000000e+02	1.129033001174097883e-01	1.512715313452201067e-02
4.120000000000000000e+02	1.120955738124217171e-01	1.503973805620212496e-02
4.130000000000000000e+02	1.117583586276297974e-01	1.479439313372795696e-02
4.140000000000000000e+02	1.111618657622648609e-01	1.466988569750887761e-02
4.150000000000000000e+02	1.111713396181096963e-01	1.454727713336897987e-02
4.160000000000000000e+02	1.105050041797227406e-01	1.437512067361502652e-02
4.170000000000000000e+02	1.104465957791358338e-01	1.429352612844871084e-02
4.180000000000000000e+02	1.099545221903858172e-01	1.414271664523717061e-02
4.190000000000000000e+02	1.099467874452392108e-01	1.399459054278243478e-02
4.200000000000000000e+02	1.092661592581815749e-01	1.385028794181851659e-02
4.210000000000000000e+02	1.090654034771401520e-01	1.370913932262338500e-02
4.220000000000000000e+02	1.086795458241699708e-01	1.359230000853114614e-02
4.230000000000000000e+02	1.083068264992936153e-01	1.347303427142725572e-02
4.240000000000000000e+02	1.080520291819125206e-01	1.331627999256087755e-02
4.250000000000000000e+02	1.077366843012419889e-01	1.328995571201839997e-02
4.260000000000000000e+02	1.078942951445299309e-01	1.323823263808624959e-02
4.270000000000000000e+02	1.072778871861394950e-01	1.309164403431370936e-02
4.280000000000000000e+02	1.066966068186018940e-01	1.309002901083702528e-02
4.290000000000000000e+02	1.062930759117028806e-01	1.290505436323147702e-02
4.300000000000000000e+02	1.061790540291277091e-01	1.282514019328493196e-02
4.310000000000000000e+02	1.056096216015088018e-01	1.269040126114210146e-02
4.320000000000000000e+02	1.054861760823957856e-01	1.269356173531550544e-02
4.330000000000000000e+02	1.048818736131740953e-01	1.251476327147338363e-02
4.340000000000000000e+02	1.048101501418177844e-01	1.252222572005783595e-02
4.350000000000000000e+02	1.047459087155471202e-01	1.243420616067280118e-02
4.360000000000000000e+02	1.044470632067832916e-01	1.242984854262350371e-02
4.370000000000000000e+02	1.039374892240899906e-01	1.233962584778727258e-02
4.380000000000000000e+02	1.039051936100836848e-01	1.221531684913217466e-02
4.390000000000000000e+02	1.037903987056936622e-01	1.224666762631859869e-02
4.400000000000000000e+02	1.035933521648129962e-01	1.210759286115235464e-02
4.410000000000000000e+02	1.032460141061767450e-01	1.211321142569537178e-02
4.420000000000000000e+02	1.032009200381351355e-01	1.197356698566031351e-02
4.430000000000000000e+02	1.031907044224808917e-01	1.198334892216818340e-02
4.440000000000000000e+02	1.030031416317448018e-01	1.195802297586269144e-02
4.450000000000000000e+02	1.027487748299694692e-01	1.173424364006654154e-02
4.460000000000000000e+02	1.026016488217762618e-01	1.168323741289440179e-02
4.470000000000000000e+02	1.024641556317134328e-01	1.169296485948635028e-02
4.480000000000000000e+02	1.021373543052550154e-01	1.156076370025189634e-02
4.490000000000000000e+02	1.021806600076339416e-01	1.150157551592224763e-02
4.500000000000000000e+02	1.017570480987986109e-01	1.144813060798786052e-02
4.510000000000000000e+02	1.013965020312267151e-01	1.134706867703953043e-02
4.520000000000000000e+02	1.013706896146833042e-01	1.127397247408522089e-02
4.530000000000000000e+02	1.009382611215217940e-01	1.121400087849507531e-02
4.540000000000000000e+02	1.010775923179526303e-01	1.119785059189049546e-02
4.550000000000000000e+02	1.006443728803850524e-01	1.120363394596535916e-02
4.560000000000000000e+02	1.001728407090708983e-01	1.113594766466490839e-02
4.570000000000000000e+02	9.984364708630436014e-02	1.098932520482494464e-02
4.580000000000000000e+02	9.937902846808858992e-02	1.097399445125164623e-02
4.590000000000000000e+02	9.919748615731123487e-02	1.090726324855883361e-02
4.600000000000000000e+02	9.912633319323091441e-02	1.093225335848746656e-02
4.610000000000000000e+02	9.824793275560338157e-02	1.085337540951683555e-02
4.620000000000000000e+02	9.772065337615869207e-02	1.080514774215243952e-02
4.630000000000000000e+02	9.754157647553343691e-02	1.081623679137569231e-02
4.640000000000000000e+02	9.723891391979735954e-02	1.072429209966002141e-02
4.650000000000000000e+02	9.688673159231533938e-02	1.065829907658497229e-02
4.660000000000000000e+02	9.650821620859793837e-02	1.045848388910082874e-02
4.670000000000000000e+02	9.618944473217180824e-02	1.065920298126501499e-02
4.680000000000000000e+02	9.626892511373828787e-02	1.041403602701528562e-02
4.690000000000000000e+02	9.619345402444520743e-02	1.047854776628891899e-02
4.700000000000000000e+02	9.561447642081978560e-02	1.056285309517376349e-02
4.710000000000000000e+02	9.545098861741986573e-02	1.048088793551564535e-02
4.720000000000000000e+02	9.540463597875589730e-02	1.056973631081636542e-02
4.730000000000000000e+02	9.536829215086092826e-02	1.044605509487257604e-02
4.740000000000000000e+02	9.464527994504148833e-02	1.048127458694792132e-02
4.750000000000000000e+02	9.477725197999381512e-02	1.052812766348738653e-02
4.760000000000000000e+02	9.439624861317857940e-02	1.054004713101701525e-02
4.770000000000000000e+02	9.424688572307177159e-02	1.060077501782877643e-02
4.780000000000000000e+02	9.433281160459300319e-02	1.065082871647969089e-02
4.790000000000000000e+02	9.407874156631930440e-02	1.063064317983462501e-02
4.800000000000000000e+02	9.370173405544587886e-02	1.053203650785384041e-02
4.810000000000000000e+02	9.340147996876273229e-02	1.060450726987036130e-02
4.820000000000000000e+02	9.325454732018904902e-02	1.060574377224479843e-02
4.830000000000000000e+02	9.271666565503658419e-02	1.059564911542064218e-02
4.840000000000000000e+02	9.272272687388820323e-02	1.071022768805941251e-02
4.850000000000000000e+02	9.233818591999617964e-02	1.070585704623881577e-02
4.860000000000000000e+02	9.200897083707516855e-02	1.093016217595780236e-02
4.870000000000000000e+02	9.201582293032688209e-02	1.075063048645952951e-02
4.880000000000000000e+02	9.195274188106999924e-02	1.085683771908969864e-02
4.890000000000000000e+02	9.130898621018063155e-02	1.097733498665346558e-02
4.900000000000000000e+02	9.141877733343971302e-02	1.099503609752372837e-02
4.910000000000000000e+02	9.088845637636984442e-02	1.115167081927017148e-02
4.920000000000000000e+02	9.110446014078112109e-02	1.127334019579866523e-02
4.930000000000000000e+02	9.052353082778165361e-02	1.134007466716982146e-02
4.940000000000000000e+02	9.084676273773227562e-02	1.137796681813915863e-02
4.950000000000000000e+02	9.031798179975296381e-02	1.152450994269440740e-02
4.960000000000000000e+02	9.043792480734902384e-02	1.155371619561252824e-02
4.970000000000000000e+02	8.986985206896321021e-02	1.153709896020179045e-02
4.980000000000000000e+02	8.979013568846447302e-02	1.169840221496774163e-02
4.990000000000000000e+02	8.979155485726605934e-02	1.181463506989741119e-02
5.000000000000000000e+02	8.930045750867415810e-02	1.195193237601106795e-02
5.010000000000000000e+02	8.928792648165584378e-02	1.193655881352268487e-02
5.020000000000000000e+02	8.892155309237977090e-02	1.201281016074558748e-02
5.030000000000000000e+02	8.858438733455448189e-02	1.205748560295323568e-02
5.040000000000000000e+02	8.809472544255732285e-02	1.228781224507567195e-02
5.050000000000000000e+02	8.781214934675843353e-02	1.240706411935764593e-02
5.060000000000000000e+02	8.760351548166277202e-02	1.234084948090007940e-02
5.070000000000000000e+02	8.721760384104551567e-02	1.256561492141089822e-02
5.080000000000000000e+02	8.707777291276470877e-02	1.261518143611215816e-02
5.090000000000000000e+02	8.670470211591765897e-02	1.266184376472458996e-02
5.100000000000000000e+02	8.627709089840769618e-02	1.279948627154353820e-02
5.110000000000000000e+02	8.606173054341788309e-02	1.292861304611823449e-02
5.120000000000000000e+02	8.578692951088789931e-02	1.303589065635013707e-02
5.130000000000000000e+02	8.511919304833967526e-02	1.301498589887192976e-02
5.140000000000000000e+02	8.511294756599981082e-02	1.312610357276457369e-02
5.150000000000000000e+02	8.434599388090953387e-02	1.340071060426507345e-02
5.160000000000000000e+02	8.422128910070020291e-02	1.326748596242065432e-02
5.170000000000000000e+02	8.380173976685262316e-02	1.341354486262745505e-02
5.180000000000000000e+02	8.373725482508520557e-02	1.365363902507868953e-02
5.190000000000000000e+02	8.357708468517299760e-02	1.368462260957570113e-02
5.200000000000000000e+02	8.295567649845833613e-02	1.372802716339230344e-02
5.210000000000000000e+02	8.250131792707340872e-02	1.391120428173469106e-02
5.220000000000000000e+02	8.191620177074297737e-02	1.391982759596309578e-02
5.230000000000000000e+02	8.193593863378496878e-02	1.405568923545614558e-02
5.240000000000000000e+02	8.157195842421370580e-02	1.411364470891540192e-02
5.250000000000000000e+02	8.108265129479122479e-02	1.423418987959985255e-02
5.260000000000000000e+02	8.098056024590571944e-02	1.415459364646951164e-02
5.270000000000000000e+02	7.999378439787556416e-02	1.448471665965654631e-02
5.280000000000000000e+02	7.982460852469902557e-02	1.450766160501856458e-02
5.290000000000000000e+02	7.929511053105912921e-02	1.438639250481225235e-02
5.300000000000000000e+02	7.861990499505369656e-02	1.448596427564311298e-02
5.310000000000000000e+02	7.801772340045488863e-02	1.455749148942075619e-02
5.320000000000000000e+02	7.822575585059891867e-02	1.465345979042135746e-02
5.330000000000000000e+02	7.750827449464903207e-02	1.470666320789646569e-02
5.340000000000000000e+02	7.699704761274422937e-02	1.479280150271179706e-02
5.350000000000000000e+02	7.642439086457737674e-02	1.490469617539606773e-02
5.360000000000000000e+02	7.616918548571587066e-02	1.497969927286599799e-02
5.370000000000000000e+02	7.554990223294884288e-02	1.509108492809024642e-02
5.380000000000000000e+02	7.499671794306624062e-02	1.512424069518398910e-02
5.390000000000000000e+02	7.440864968623948916e-02	1.522544599814364824e-02
5.400000000000000000e+02	7.412014231454999713e-02	1.530509579904829401e-02
5.410000000000000000e+02	7.320219008597973753e-02	1.557728291073696633e-02
5.420000000000000000e+02	7.299715300378974148e-02	1.560452086422752828e-02
5.430000000000000000e+02	7.187474615442994430e-02	1.568844105381144230e-02
5.440000000000000000e+02	7.181110033661579350e-02	1.570381514089767144e-02
5.450000000000000000e+02	7.093850257821519845e-02	1.587272686593543813e-02
5.460000000000000000e+02	7.023361544765789610e-02	1.598475658658271570e-02
5.470000000000000000e+02	6.929511020934665810e-02	1.617488043991060359e-02
5.480000000000000000e+02	6.900856577790512314e-02	1.627154052549149854e-02
5.490000000000000000e+02	6.822434482611298978e-02	1.639541254083139166e-02
5.500000000000000000e+02	6.758884335033053803e-02	1.657027710229061826e-02
5.510000000000000000e+02	6.702586781920971681e-02	1.655935585642718047e-02
5.520000000000000000e+02	6.669737187977435589e-02	1.670113858904579904e-02
5.530000000000000000e+02	6.599683177838067127e-02	1.681628819176769415e-02
5.540000000000000000e+02	6.549518860762940098e-02	1.687446385967563897e-02
5.550000000000000000e+02	6.448820729126432394e-02	1.704979369220333690e-02
5.560000000000000000e+02	6.385156248112168476e-02	1.716671238420727774e-02
5.570000000000000000e+02	6.377958986281555276e-02	1.735924829639504813e-02
5.580000000000000000e+02	6.309361835819386755e-02	1.758463384098697679e-02
5.590000000000000000e+02	6.237223341653288372e-02	1.757303061109689521e-02
5.600000000000000000e+02	6.201016144762242638e-02	1.777423000617554122e-02
5.610000000000000000e+02	6.115226393650292913e-02	1.792586132432457888e-02
5.620000000000000000e+02	6.062727833472210393e-02	1.810038588566409423e-02
5.630000000000000000e+02	5.994628945902826661e-02	1.824182103785301420e-02
5.640000000000000000e+02	5.933100799040672002e-02	1.832496903625760801e-02
5.650000000000000000e+02	5.891669501038625245e-02	1.855317755153963050e-02
5.660000000000000000e+02	5.871070313877463365e-02	1.872495445794940608e-02
5.670000000000000000e+02	5.809243413384312937e-02	1.891076016837377888e-02
5.680000000000000000e+02	5.752496555387524163e-02	1.913093046031162300e-02
5.690000000000000000e+02	5.697955239444871256e-02	1.938070003872118321e-02
5.700000000000000000e+02	5.672497221816778790e-02	1.938179358099679020e-02
5.710000000000000000e+02	5.574483241295303398e-02	1.958872397554482434e-02
5.720000000000000000e+02	5.511279508764763829e-02	1.965921269977955257e-02
5.730000000000000000e+02	5.537866706298676112e-02	1.991267227946201535e-02
5.740000000000000000e+02	5.450719837673348445e-02	2.017652081165472247e-02
5.750000000000000000e+02	5.424037862749860744e-02	2.020437965575360914e-02
5.760000000000000000e+02	5.374020826721761374e-02	2.038875060046089344e-02
5.770000000000000000e+02	5.310504776930800169e-02	2.045082886794250335e-02
5.780000000000000000e+02	5.247306515559722884e-02	2.059229395477592955e-02
5.790000000000000000e+02	5.215495312982276754e-02	2.088065983983486765e-02
5.800000000000000000e+02	5.207277611290894032e-02	2.106339068066396050e-02
5.810000000000000000e+02	5.161740792349631124e-02	2.108867887825253279e-02
5.820000000000000000e+02	5.093232164797464184e-02	2.123682389899972031e-02
5.830000000000000000e+02	5.056441484284442123e-02	2.139891314250245286e-02
5.840000000000000000e+02	5.035341657378334529e-02	2.150906417378334323e-02
5.850000000000000000e+02	4.982885005216212970e-02	2.163288298355719314e-02
5.860000000000000000e+02	4.898484968660090505e-02	2.165235395432745305e-02
5.870000000000000000e+02	4.883992504149339137e-02	2.181234924016676666e-02
5.880000000000000000e+02	4.839150261878585879e-02	2.193462753226155942e-02
5.890000000000000000e+02	4.816272950094570293e-02	2.213453104132067847e-02
5.900000000000000000e+02	4.789267252014648563e-02	2.221978802496089520e-02
5.910000000000000000e+02	4.736846144526656727e-02	2.241903198642239761e-02
5.920000000000000000e+02	4.683181100688554171e-02	2.252994736720854638e-02
5.930000000000000000e+02	4.660157022246805281e-02	2.263155770439720035e-02
5.940000000000000000e+02	4.619728121117692987e-02	2.284501044792637894e-02
5.950000000000000000e+02	4.552282496008813045e-02	2.289354894228388601e-02
5.960000000000000000e+02	4.497974781655450505e-02	2.296959119093100812e-02
5.970000000000000000e+02	4.496939905871050192e-02	2.312175824520599013e-02
5.980000000000000000e+02	4.421111176784483371e-02	2.309233266938080092e-02
5.990000000000000000e+02	4.409912110788314493e-02	2.316898232417245740e-02
6.000000000000000000e+02	4.349913110352238155e-02	2.325983815749221514e-02
6.010000000000000000e+02	4.318662939526399236e-02	2.341398371451938396e-02
6.020000000000000000e+02	4.309886552242452040e-02	2.350604461367109682e-02
6.030000000000000000e+02	4.267774341768491853e-02	2.365560319646678109e-02
6.040000000000000000e+02	4.251054719748113137e-02	2.376979349697658228e-02
6.050000000000000000e+02	4.205187318547549263e-02	2.384513588729878994e-02
6.060000000000000000e+02	4.162733434050962938e-02	2.390628005481126167e-02
6.070000000000000000e+02	4.143092037331763677e-02	2.410994560102758255e-02
6.080000000000000000e+02	4.116768312109016920e-02	2.431369378596381220e-02
6.090000000000000000e+02	4.081726422182625769e-02	2.435488873898051035e-02
6.100000000000000000e+02	4.058112729775190802e-02	2.443442753167284626e-02
6.110000000000000000e+02	4.018147571998816753e-02	2.461858783078261018e-02
6.120000000000000000e+02	4.023177554092752239e-02	2.474817760129963129e-02
6.130000000000000000e+02	3.989150076523308858e-02	2.481586955367509964e-02
6.140000000000000000e+02	3.990836084262657651e-02	2.501503734770717247e-02
6.150000000000000000e+02	3.934375151933933168e-02	2.520009840471221230e-02
6.160000000000000000e+02	3.885917956655425554e-02	2.523648616430767752e-02
6.170000000000000000e+02	3.877191692007406210e-02	2.528213034726984124e-02
6.180000000000000000e+02	3.832113541092747877e-02	2.536517066191112946e-02
6.190000000000000000e+02	3.778090520063299984e-02	2.550037120255368994e-02
6.200000000000000000e+02	3.757591267224933557e-02	2.563350070570252076e-02
6.210000000000000000e+02	3.751130483973801749e-02	2.565404519946962170e-02
6.220000000000000000e+02	3.680453597955325035e-02	2.573422404065893801e-02
6.230000000000000000e+02	3.694284455155882191e-02	2.585784441317044713e-02
6.240000000000000000e+02	3.641902386662568963e-02	2.573050206297299719e-02
6.250000000000000000e+02	3.630889752068390541e-02	2.586319675942803237e-02
